date,time,temp_c,air,light,soil
05/05/2021,07:50:17,24.34,40.00,97.00,51.80
05/05/2021,07:50:27,24.40,40.00,97.00,51.80
05/05/2021,07:50:37,24.40,40.00,96.80,52.00
05/05/2021,07:50:47,24.42,40.00,96.80,51.60
05/05/2021,07:50:57,24.44,40.00,97.00,51.80
05/05/2021,07:51:07,24.28,40.00,97.00,52.00
05/05/2021,07:51:17,24.44,40.00,97.00,51.20
05/05/2021,07:51:27,24.48,40.00,97.00,51.40
05/05/2021,07:51:37,24.36,40.00,97.00,51.60
05/05/2021,07:51:47,24.50,40.00,97.00,51.40
05/05/2021,07:51:57,24.38,40.00,97.00,51.20
05/05/2021,07:52:07,24.34,40.00,97.00,51.40
05/05/2021,07:52:17,24.42,40.00,97.00,51.20
05/05/2021,07:52:27,24.40,40.00,97.00,51.60
05/05/2021,07:52:38,24.40,40.00,97.00,51.20
05/05/2021,07:52:48,24.34,40.00,97.00,51.40
05/05/2021,07:52:58,24.44,40.00,97.00,51.40
05/05/2021,07:53:08,24.34,40.00,97.00,51.40
05/05/2021,07:53:18,24.42,40.00,97.00,51.00
05/05/2021,07:53:28,24.36,40.00,97.00,51.00
05/05/2021,07:53:38,24.40,40.00,97.00,51.20
05/05/2021,07:53:48,24.34,40.00,97.00,51.20
05/05/2021,07:53:58,24.38,40.00,97.00,51.00
05/05/2021,07:54:08,24.38,40.00,97.00,51.00
05/05/2021,07:54:18,24.48,40.00,97.00,51.40
05/05/2021,07:54:28,24.26,40.00,97.00,51.20
05/05/2021,07:54:38,24.56,40.00,97.00,51.60
05/05/2021,07:54:48,24.40,40.00,97.00,51.60
05/05/2021,07:54:59,24.36,40.00,97.20,51.40
05/05/2021,07:55:09,24.44,40.00,97.00,51.40
05/05/2021,07:55:19,24.26,40.00,97.00,51.60
05/05/2021,07:55:29,24.44,40.00,97.00,51.80
05/05/2021,07:55:39,24.42,40.00,97.00,51.40
05/05/2021,07:55:49,24.34,40.00,97.00,51.60
05/05/2021,07:55:59,24.44,40.00,97.00,51.60
05/05/2021,07:56:09,24.38,40.00,97.00,51.80
05/05/2021,07:56:19,24.34,40.00,97.20,51.00
05/05/2021,07:56:29,24.52,40.00,97.00,51.60
05/05/2021,07:56:39,24.46,40.00,97.00,51.60
05/05/2021,07:56:49,24.44,40.00,97.00,51.80
05/05/2021,07:56:59,24.40,40.00,97.00,51.80
05/05/2021,07:57:09,24.44,40.00,97.00,51.40
05/05/2021,07:57:20,24.38,40.00,97.00,51.80
05/05/2021,07:57:30,24.38,40.00,97.20,51.40
05/05/2021,07:57:40,24.30,40.00,97.00,51.80
05/05/2021,07:57:50,24.38,40.00,97.00,52.00
05/05/2021,07:58:00,24.38,40.00,97.00,51.60
05/05/2021,07:58:10,24.30,40.00,97.00,51.80
05/05/2021,07:58:20,24.44,40.00,97.00,51.80
05/05/2021,07:58:30,24.40,40.00,97.00,52.00
05/05/2021,07:58:40,24.38,40.00,97.00,51.60
05/05/2021,07:58:50,24.46,40.00,97.20,51.80
05/05/2021,07:59:00,24.34,40.00,97.00,52.00
05/05/2021,07:59:10,24.50,40.00,97.00,52.00
05/05/2021,07:59:20,24.40,40.00,97.00,51.60
05/05/2021,07:59:31,24.38,40.00,97.00,52.00
05/05/2021,07:59:41,24.44,40.00,97.00,51.40
05/05/2021,07:59:51,24.50,40.00,97.40,51.40
05/05/2021,08:00:01,24.36,40.00,97.00,51.80
05/05/2021,08:00:11,24.48,40.00,97.20,52.00
05/05/2021,08:00:21,24.32,40.00,97.00,51.20
05/05/2021,08:00:31,24.56,40.00,97.20,51.60
05/05/2021,08:00:41,24.44,40.00,97.00,52.00
05/05/2021,08:00:51,24.44,40.00,97.00,51.80
05/05/2021,08:01:01,24.48,40.00,97.20,51.00
05/05/2021,08:01:11,24.40,40.00,97.00,51.80
05/05/2021,08:01:21,24.40,40.00,97.00,52.00
05/05/2021,08:01:31,24.48,40.00,97.00,51.40
05/05/2021,08:01:41,24.44,40.00,97.00,52.00
05/05/2021,08:01:52,24.58,40.00,97.00,51.80
05/05/2021,08:02:02,24.46,40.00,97.00,51.80
05/05/2021,08:02:12,24.42,40.00,97.20,51.80
05/05/2021,08:02:22,24.52,40.00,97.00,51.40
05/05/2021,08:02:32,24.44,40.00,97.20,51.60
05/05/2021,08:02:42,24.40,40.00,97.00,51.80
05/05/2021,08:02:52,24.46,40.00,97.00,52.00
05/05/2021,08:03:02,24.36,40.00,97.00,51.80
05/05/2021,08:03:12,24.52,40.00,97.20,51.40
05/05/2021,08:03:22,24.38,40.00,97.20,51.80
05/05/2021,08:03:32,24.44,40.00,97.00,51.80
05/05/2021,08:03:42,24.44,39.40,97.00,51.60
05/05/2021,08:03:52,24.52,40.00,97.40,51.60
05/05/2021,08:04:02,24.36,39.60,97.40,51.80
05/05/2021,08:04:13,24.44,39.60,97.00,52.00
05/05/2021,08:04:23,24.44,40.00,97.00,51.80
05/05/2021,08:04:33,24.62,40.00,97.40,51.60
05/05/2021,08:04:43,24.42,40.00,97.00,52.00
05/05/2021,08:04:53,24.50,39.80,97.40,51.80
05/05/2021,08:05:03,24.48,39.60,97.40,51.60
05/05/2021,08:05:13,24.48,40.00,97.20,51.80
05/05/2021,08:05:23,24.46,40.00,97.60,52.00
05/05/2021,08:05:33,24.52,40.00,97.20,51.80
05/05/2021,08:05:43,24.46,40.00,97.80,51.80
05/05/2021,08:05:53,24.52,40.00,97.80,51.60
05/05/2021,08:06:03,24.40,39.40,97.80,51.80
05/05/2021,08:06:13,24.50,39.40,97.40,52.00
05/05/2021,08:06:23,24.48,40.00,97.60,51.80
05/05/2021,08:06:34,24.48,39.60,98.00,52.00
05/05/2021,08:06:44,24.44,39.80,97.80,51.80
05/05/2021,08:06:54,24.54,39.00,97.60,51.60
05/05/2021,08:07:04,24.56,39.00,97.80,51.80
05/05/2021,08:07:14,24.58,39.00,97.60,51.80
05/05/2021,08:07:24,24.48,39.00,97.40,51.80
05/05/2021,08:07:34,24.46,39.00,97.20,51.60
05/05/2021,08:07:44,24.56,39.20,97.80,51.80
05/05/2021,08:07:54,24.46,39.20,97.80,51.80
05/05/2021,08:08:04,24.54,39.00,97.40,52.00
05/05/2021,08:08:14,24.56,39.00,97.40,51.60
05/05/2021,08:08:24,24.46,39.00,97.60,52.00
05/05/2021,08:08:34,24.46,39.20,97.40,51.60
05/05/2021,08:08:44,24.50,39.00,97.40,51.80
05/05/2021,08:08:55,24.62,39.40,97.40,51.80
05/05/2021,08:09:05,24.50,39.00,97.80,51.80
05/05/2021,08:09:15,24.50,39.20,97.60,51.80
05/05/2021,08:09:25,24.62,39.40,97.20,51.60
05/05/2021,08:09:35,24.40,39.00,97.80,51.80
05/05/2021,08:09:45,24.56,39.00,97.60,52.00
05/05/2021,08:09:55,24.58,39.00,98.00,51.80
05/05/2021,08:10:05,24.48,39.00,97.60,51.80
05/05/2021,08:10:15,24.50,39.20,97.40,51.60
05/05/2021,08:10:25,24.48,39.00,97.60,52.00
05/05/2021,08:10:35,24.50,39.00,98.00,52.00
05/05/2021,08:10:45,24.50,39.00,97.60,51.80
05/05/2021,08:10:55,24.44,39.20,97.80,51.80
05/05/2021,08:11:06,24.48,39.00,98.00,51.80
05/05/2021,08:11:16,24.54,39.00,97.80,52.00
05/05/2021,08:11:26,24.46,39.00,97.80,51.80
05/05/2021,08:11:36,24.44,39.00,97.80,52.00
05/05/2021,08:11:46,24.48,39.20,97.80,52.00
05/05/2021,08:11:56,24.50,39.00,97.80,52.00
05/05/2021,08:12:06,24.56,39.00,97.40,51.80
05/05/2021,08:12:16,24.46,39.00,97.80,51.60
05/05/2021,08:12:26,24.54,39.00,97.20,52.00
05/05/2021,08:12:36,24.38,39.40,97.60,51.60
05/05/2021,08:12:46,24.56,39.00,97.40,51.80
05/05/2021,08:12:56,24.62,39.00,97.40,52.00
05/05/2021,08:13:06,24.58,39.00,97.20,52.00
05/05/2021,08:13:16,24.56,39.00,97.40,51.40
05/05/2021,08:13:27,24.68,39.20,97.80,51.80
05/05/2021,08:13:37,24.46,39.00,97.60,52.00
05/05/2021,08:13:47,24.54,39.00,97.00,51.60
05/05/2021,08:13:57,24.52,39.00,97.40,51.80
05/05/2021,08:14:07,24.54,39.00,98.00,52.00
05/05/2021,08:14:17,24.60,39.20,97.40,51.80
05/05/2021,08:14:27,24.56,39.00,97.60,51.80
05/05/2021,08:14:37,24.68,39.00,97.60,51.80
05/05/2021,08:14:47,24.58,39.00,97.60,52.00
05/05/2021,08:14:57,24.58,39.00,97.20,52.00
05/05/2021,08:15:07,24.52,39.20,97.40,51.60
05/05/2021,08:15:17,24.58,39.00,97.40,52.00
05/05/2021,08:15:27,24.48,39.00,97.20,51.80
05/05/2021,08:15:37,24.52,39.00,97.00,52.00
05/05/2021,08:15:48,24.60,39.00,97.20,52.00
05/05/2021,08:15:58,24.62,39.00,97.00,52.00
05/05/2021,08:16:08,24.58,39.00,97.00,51.80
05/05/2021,08:16:18,24.54,39.00,97.20,52.00
05/05/2021,08:16:28,24.60,39.00,97.00,52.00
05/05/2021,08:16:38,24.46,39.00,97.00,52.00
05/05/2021,08:16:48,24.62,39.00,97.00,51.80
05/05/2021,08:16:58,24.50,39.00,97.00,51.80
05/05/2021,08:17:08,24.48,39.00,97.00,52.00
05/05/2021,08:17:18,24.62,39.00,97.00,52.00
05/05/2021,08:17:28,24.56,39.00,97.00,51.80
05/05/2021,08:17:38,24.54,39.00,97.00,51.60
05/05/2021,08:17:48,24.52,39.00,97.00,51.60
05/05/2021,08:17:58,24.56,39.00,97.00,51.80
05/05/2021,08:18:09,24.44,39.00,97.20,51.60
05/05/2021,08:18:19,24.56,39.00,97.00,51.40
05/05/2021,08:18:29,24.54,39.00,97.00,52.00
05/05/2021,08:18:39,24.64,39.00,97.00,52.00
05/05/2021,08:18:49,24.56,39.00,97.40,51.80
05/05/2021,08:18:59,24.58,39.00,97.00,51.60
05/05/2021,08:19:09,24.58,39.00,97.20,51.80
05/05/2021,08:19:19,24.46,39.00,97.00,52.00
05/05/2021,08:19:29,24.66,39.00,97.00,51.80
05/05/2021,08:19:39,24.64,39.00,97.00,51.80
05/05/2021,08:19:49,24.54,39.00,97.00,52.00
05/05/2021,08:19:59,24.62,39.00,97.00,52.00
05/05/2021,08:20:09,24.50,39.00,97.00,52.00
05/05/2021,08:20:19,24.70,39.00,97.00,51.60
05/05/2021,08:20:30,24.58,39.00,97.20,51.80
05/05/2021,08:20:40,24.66,39.00,97.00,51.60
05/05/2021,08:20:50,24.60,39.00,97.00,51.80
05/05/2021,08:21:00,24.52,39.00,97.00,52.00
05/05/2021,08:21:10,24.54,39.00,97.00,51.80
05/05/2021,08:21:20,24.64,39.00,97.80,52.00
05/05/2021,08:21:30,24.58,39.00,97.00,51.80
05/05/2021,08:21:40,24.60,39.00,97.00,52.00
05/05/2021,08:21:50,24.56,39.00,97.00,52.00
05/05/2021,08:22:00,24.58,39.00,97.20,51.60
05/05/2021,08:22:10,24.58,39.00,97.40,51.80
05/05/2021,08:22:20,24.54,39.00,97.00,52.00
05/05/2021,08:22:30,24.66,39.00,97.00,51.80
05/05/2021,08:22:41,24.48,39.00,97.20,51.80
05/05/2021,08:22:51,24.62,39.00,97.20,52.00
05/05/2021,08:23:01,24.58,39.00,97.00,52.00
05/05/2021,08:23:11,24.62,39.00,97.40,51.60
05/05/2021,08:23:21,24.56,39.00,97.60,51.40
05/05/2021,08:23:31,24.64,39.00,98.00,52.00
05/05/2021,08:23:41,24.52,39.00,97.60,52.00
05/05/2021,08:23:51,24.60,39.00,97.80,52.00
05/05/2021,08:24:01,24.62,39.00,97.60,51.60
05/05/2021,08:24:11,24.62,39.00,97.60,51.80
05/05/2021,08:24:21,24.64,39.00,97.60,51.80
05/05/2021,08:24:31,24.60,39.00,98.00,52.00
05/05/2021,08:24:41,24.64,39.00,98.00,52.00
05/05/2021,08:24:51,24.56,39.00,98.00,52.00
05/05/2021,08:25:02,24.62,39.00,97.40,51.80
05/05/2021,08:25:12,24.60,39.00,97.00,52.00
05/05/2021,08:25:22,24.74,39.00,97.00,51.80
05/05/2021,08:25:32,24.72,39.00,97.20,51.60
05/05/2021,08:25:42,24.54,39.00,97.00,51.80
05/05/2021,08:25:52,24.62,39.00,97.00,52.00
05/05/2021,08:26:02,24.52,39.00,97.00,51.80
05/05/2021,08:26:12,24.52,39.00,97.40,52.00
05/05/2021,08:26:22,24.64,39.00,97.00,51.80
05/05/2021,08:26:32,24.68,39.00,97.20,52.00
05/05/2021,08:26:42,24.52,39.00,97.00,52.00
05/05/2021,08:26:52,24.54,39.00,97.00,52.00
05/05/2021,08:27:02,24.62,39.00,97.00,51.80
05/05/2021,08:27:12,24.52,39.00,97.00,52.00
05/05/2021,08:27:23,24.70,39.00,97.00,52.00
05/05/2021,08:27:33,24.64,39.00,97.00,51.80
05/05/2021,08:27:43,24.58,39.00,97.00,51.80
05/05/2021,08:27:53,24.64,39.00,97.00,52.00
05/05/2021,08:28:03,24.80,39.00,97.00,52.00
05/05/2021,08:28:13,24.56,39.00,97.00,51.80
05/05/2021,08:28:23,24.60,39.00,97.00,52.00
05/05/2021,08:28:33,24.54,39.00,97.00,52.00
05/05/2021,08:28:43,24.80,39.00,97.00,52.00
05/05/2021,08:28:53,24.64,39.00,97.00,52.00
05/05/2021,08:29:03,24.70,39.00,97.00,52.00
05/05/2021,08:29:13,24.54,39.00,97.00,52.00
05/05/2021,08:29:23,24.46,39.00,97.00,52.00
05/05/2021,08:29:33,24.62,39.00,97.00,52.00
05/05/2021,08:29:44,24.70,39.00,97.00,52.00
05/05/2021,08:29:54,24.56,39.00,97.00,52.00
05/05/2021,08:30:04,24.56,39.00,97.00,52.00
05/05/2021,08:30:14,24.76,39.00,97.00,52.00
05/05/2021,08:30:24,24.64,39.00,97.00,52.00
05/05/2021,08:30:34,24.70,39.00,97.00,52.00
05/05/2021,08:30:44,24.66,39.00,98.00,52.00
05/05/2021,08:30:54,24.76,39.00,97.60,52.20
05/05/2021,08:31:04,24.66,39.00,98.00,52.20
05/05/2021,08:31:14,24.58,39.00,97.80,52.00
05/05/2021,08:31:24,24.60,39.00,98.00,52.20
05/05/2021,08:31:34,24.64,39.00,98.00,52.60
05/05/2021,08:31:44,24.62,39.00,97.80,52.60
05/05/2021,08:31:54,24.70,39.00,98.00,52.60
05/05/2021,08:32:05,24.80,39.00,97.80,52.80
05/05/2021,08:32:15,24.72,39.00,98.00,52.80
05/05/2021,08:32:25,24.66,38.80,97.80,52.80
05/05/2021,08:32:35,24.68,39.00,97.40,52.60
05/05/2021,08:32:45,24.80,38.60,98.00,52.80
05/05/2021,08:32:55,24.90,39.00,97.80,52.80
05/05/2021,08:33:05,24.78,38.80,97.80,52.60
05/05/2021,08:33:15,24.74,39.00,97.80,53.00
05/05/2021,08:33:25,24.78,38.80,97.80,52.40
05/05/2021,08:33:35,24.68,38.40,98.00,53.00
05/05/2021,08:33:45,24.80,38.20,98.00,52.40
05/05/2021,08:33:55,24.72,38.00,97.80,52.80
05/05/2021,08:34:05,24.80,38.20,98.00,53.00
05/05/2021,08:34:16,24.80,38.20,97.60,52.40
05/05/2021,08:34:26,24.80,38.00,97.80,52.60
05/05/2021,08:34:36,24.86,38.00,98.00,52.60
05/05/2021,08:34:46,24.60,38.00,97.80,53.00
05/05/2021,08:34:56,24.84,38.00,97.80,52.60
05/05/2021,08:35:06,24.90,38.00,97.80,52.60
05/05/2021,08:35:16,24.88,38.00,98.00,52.40
05/05/2021,08:35:26,24.92,38.00,98.00,52.60
05/05/2021,08:35:36,24.92,38.00,97.60,53.00
05/05/2021,08:35:46,24.74,38.00,97.60,52.60
05/05/2021,08:35:56,24.76,38.00,98.00,52.80
05/05/2021,08:36:06,24.82,38.00,97.80,52.60
05/05/2021,08:36:16,24.80,38.00,98.00,52.40
05/05/2021,08:36:26,24.98,38.00,98.00,52.40
05/05/2021,08:36:37,24.68,38.00,97.80,52.20
05/05/2021,08:36:47,24.90,38.00,97.60,52.40
05/05/2021,08:36:57,24.84,38.00,98.00,52.80
05/05/2021,08:37:07,24.86,38.00,98.00,52.20
05/05/2021,08:37:17,24.94,38.00,98.00,52.40
05/05/2021,08:37:27,24.72,38.00,98.00,52.00
05/05/2021,08:37:37,24.86,38.00,98.00,52.20
05/05/2021,08:37:47,24.96,38.20,98.00,52.00
05/05/2021,08:37:57,24.76,38.20,97.60,52.00
05/05/2021,08:38:07,24.94,38.40,98.00,52.00
05/05/2021,08:38:17,25.06,38.20,97.80,52.00
05/05/2021,08:38:27,24.76,38.20,98.00,52.00
05/05/2021,08:38:37,24.90,38.20,98.00,52.00
05/05/2021,08:38:47,25.04,38.00,97.60,52.00
05/05/2021,08:38:58,24.68,38.00,98.00,52.00
05/05/2021,08:39:08,24.84,38.00,98.00,52.00
05/05/2021,08:39:18,24.82,38.00,97.80,52.00
05/05/2021,08:39:28,24.84,38.00,97.80,52.00
05/05/2021,08:39:38,24.94,38.00,97.60,52.00
05/05/2021,08:39:48,24.92,38.00,98.00,52.00
05/05/2021,08:39:58,24.78,38.00,97.80,52.00
05/05/2021,08:40:08,24.88,38.00,97.80,52.00
05/05/2021,08:40:18,24.62,38.00,98.00,52.00
05/05/2021,08:40:28,24.74,38.00,97.80,52.00
05/05/2021,08:40:38,25.00,38.00,98.00,52.00
05/05/2021,08:40:48,24.96,38.00,97.80,52.00
05/05/2021,08:40:58,24.96,38.00,97.80,52.00
05/05/2021,08:41:08,24.90,38.00,98.00,52.00
05/05/2021,08:41:19,24.94,38.00,97.80,52.00
05/05/2021,08:41:29,24.88,38.00,97.60,52.00
05/05/2021,08:41:39,24.90,38.00,97.80,52.00
05/05/2021,08:41:49,24.78,38.00,98.00,52.00
05/05/2021,08:41:59,24.98,38.00,97.80,52.00
05/05/2021,08:42:09,24.92,38.00,98.00,52.00
05/05/2021,08:42:19,24.78,38.00,97.60,52.00
05/05/2021,08:42:29,24.92,38.00,98.00,51.80
05/05/2021,08:42:39,24.92,38.00,97.80,52.00
05/05/2021,08:42:49,25.08,38.00,97.60,52.00
05/05/2021,08:42:59,24.72,38.00,98.00,52.00
05/05/2021,08:43:09,24.92,38.00,97.80,52.00
05/05/2021,08:43:19,24.98,38.00,97.80,52.00
05/05/2021,08:43:29,25.02,38.00,97.00,52.00
05/05/2021,08:43:40,24.82,38.00,97.20,52.00
05/05/2021,08:43:50,25.00,38.00,97.60,52.00
05/05/2021,08:44:00,24.88,38.00,97.00,52.00
05/05/2021,08:44:10,24.86,38.00,97.00,52.00
05/05/2021,08:44:20,24.92,38.00,97.20,52.00
05/05/2021,08:44:30,25.02,38.00,97.20,52.00
05/05/2021,08:44:40,24.92,38.00,97.00,52.00
05/05/2021,08:44:50,24.88,38.00,97.00,52.00
05/05/2021,08:45:00,25.00,38.00,97.20,52.00
05/05/2021,08:45:10,24.84,38.00,97.00,52.00
05/05/2021,08:45:20,24.96,38.00,97.00,52.00
05/05/2021,08:45:30,25.06,38.00,97.00,52.00
05/05/2021,08:45:40,24.88,38.00,97.20,52.00
05/05/2021,08:45:51,24.96,38.00,97.00,52.00
05/05/2021,08:46:01,24.84,38.00,97.00,52.00
05/05/2021,08:46:11,24.88,38.00,97.00,52.00
05/05/2021,08:46:21,24.80,38.20,97.20,52.00
05/05/2021,08:46:31,24.94,38.00,97.20,52.00
05/05/2021,08:46:41,24.88,38.00,97.00,52.00
05/05/2021,08:46:51,24.92,38.00,97.00,52.00
05/05/2021,08:47:01,24.94,38.00,97.00,52.00
05/05/2021,08:47:11,24.96,38.00,97.00,52.00
05/05/2021,08:47:21,24.76,38.00,97.00,52.00
05/05/2021,08:47:31,25.00,38.00,97.00,52.00
05/05/2021,08:47:41,25.00,38.00,97.00,52.00
05/05/2021,08:47:51,24.80,38.00,97.20,52.00
05/05/2021,08:48:01,24.88,38.00,97.00,52.00
05/05/2021,08:48:12,24.84,38.00,97.00,52.00
05/05/2021,08:48:22,24.94,38.00,97.20,51.80
05/05/2021,08:48:32,24.86,38.00,97.20,52.00
05/05/2021,08:48:42,24.82,38.00,97.00,52.00
05/05/2021,08:48:52,24.88,38.00,97.20,52.00
05/05/2021,08:49:02,24.92,38.00,97.20,52.00
05/05/2021,08:49:12,24.72,38.00,97.00,52.00
05/05/2021,08:49:22,24.82,38.00,97.00,52.00
05/05/2021,08:49:32,24.96,38.20,97.00,52.00
05/05/2021,08:49:42,24.92,38.20,97.20,52.00
05/05/2021,08:49:52,24.80,38.20,97.00,52.40
05/05/2021,08:50:02,25.06,38.00,97.40,52.00
05/05/2021,08:50:12,24.76,38.00,97.00,52.00
05/05/2021,08:50:22,24.84,38.00,97.00,52.00
05/05/2021,08:50:33,25.02,38.00,97.20,52.00
05/05/2021,08:50:43,24.88,38.00,97.00,52.20
05/05/2021,08:50:53,24.78,38.00,97.20,52.00
05/05/2021,08:51:03,24.96,38.00,97.40,52.00
05/05/2021,08:51:13,25.08,38.00,97.20,52.00
05/05/2021,08:51:23,24.76,38.00,97.20,52.00
05/05/2021,08:51:33,24.98,38.00,97.00,52.00
05/05/2021,08:51:43,24.86,38.00,97.40,52.00
05/05/2021,08:51:53,24.98,38.00,97.40,52.00
05/05/2021,08:52:03,24.82,38.00,97.40,52.00
05/05/2021,08:52:13,24.92,38.00,97.80,52.00
05/05/2021,08:52:23,24.94,38.00,98.00,52.00
05/05/2021,08:52:33,24.90,38.00,98.00,52.00
05/05/2021,08:52:43,25.00,38.00,97.80,52.00
05/05/2021,08:52:54,24.82,38.00,97.80,52.00
05/05/2021,08:53:04,25.08,38.00,98.00,52.00
05/05/2021,08:53:14,24.98,38.00,98.00,52.00
05/05/2021,08:53:24,24.86,38.00,98.00,52.00
05/05/2021,08:53:34,24.94,38.00,98.00,52.00
05/05/2021,08:53:44,24.84,38.00,98.00,52.00
05/05/2021,08:53:54,24.80,38.00,97.80,52.00
05/05/2021,08:54:04,25.06,38.00,98.00,52.00
05/05/2021,08:54:14,24.96,38.00,97.80,52.00
05/05/2021,08:54:24,25.00,38.00,98.00,52.00
05/05/2021,08:54:34,24.94,37.20,98.00,52.00
05/05/2021,08:54:44,25.00,37.00,98.00,52.00
05/05/2021,08:54:54,24.88,37.00,98.00,52.00
05/05/2021,08:55:04,25.06,37.00,98.00,52.00
05/05/2021,08:55:15,25.00,37.00,98.00,52.00
05/05/2021,08:55:25,24.92,37.00,97.80,52.00
05/05/2021,08:55:35,25.08,37.00,98.00,52.00
05/05/2021,08:55:45,25.04,37.00,98.00,52.00
05/05/2021,08:55:55,25.00,37.00,98.00,52.80
05/05/2021,08:56:05,24.90,37.00,98.00,52.60
05/05/2021,08:56:15,25.02,37.00,98.00,52.60
05/05/2021,08:56:25,25.24,37.00,97.80,53.00
05/05/2021,08:56:35,25.16,37.00,97.60,52.80
05/05/2021,08:56:45,24.90,37.00,97.80,52.40
05/05/2021,08:56:55,25.08,37.00,97.80,52.60
05/05/2021,08:57:05,25.10,37.00,97.60,53.00
05/05/2021,08:57:15,25.06,37.00,98.00,53.00
05/05/2021,08:57:26,24.98,37.00,97.60,52.80
05/05/2021,08:57:36,25.08,37.00,97.60,52.40
05/05/2021,08:57:46,25.12,37.00,98.00,52.80
05/05/2021,08:57:56,25.10,37.00,97.60,52.80
05/05/2021,08:58:06,25.06,37.00,98.00,52.60
05/05/2021,08:58:16,25.08,37.00,98.00,52.80
05/05/2021,08:58:26,25.22,37.00,98.00,52.80
05/05/2021,08:58:36,25.08,37.00,98.00,52.80
05/05/2021,08:58:46,25.16,37.00,97.80,52.80
05/05/2021,08:58:56,25.16,37.00,98.00,52.60
05/05/2021,08:59:06,25.20,37.00,98.00,52.80
05/05/2021,08:59:16,25.10,37.60,97.60,53.00
05/05/2021,08:59:26,25.18,37.80,98.00,52.60
05/05/2021,08:59:36,25.16,37.80,97.40,52.80
05/05/2021,08:59:47,25.10,38.00,98.00,52.60
05/05/2021,08:59:57,25.16,37.20,97.60,52.60
05/05/2021,09:00:07,25.06,37.00,97.60,52.80
05/05/2021,09:00:17,25.00,37.00,98.00,52.60
05/05/2021,09:00:27,24.98,37.00,97.80,52.80
05/05/2021,09:00:37,25.02,37.00,98.00,52.60
05/05/2021,09:00:47,25.18,37.00,97.80,53.00
05/05/2021,09:00:57,25.18,37.00,98.00,52.80
05/05/2021,09:01:07,25.12,37.00,97.80,53.00
05/05/2021,09:01:17,25.12,37.00,97.60,52.60
05/05/2021,09:01:27,25.20,37.00,97.80,53.00
05/05/2021,09:01:37,25.10,37.00,97.60,52.60
05/05/2021,09:01:47,25.06,37.20,98.00,53.00
05/05/2021,09:01:57,25.14,37.00,97.60,52.60
05/05/2021,09:02:08,25.18,37.00,98.00,53.00
05/05/2021,09:02:18,25.14,37.00,97.60,52.60
05/05/2021,09:02:28,25.20,37.00,97.80,52.80
05/05/2021,09:02:38,24.94,37.00,97.80,53.00
05/05/2021,09:02:48,25.00,37.00,97.80,52.80
05/05/2021,09:02:58,25.04,37.00,97.60,53.00
05/05/2021,09:03:08,25.10,37.00,98.00,52.80
05/05/2021,09:03:18,25.16,37.00,98.00,52.80
05/05/2021,09:03:28,25.02,37.00,97.60,53.00
05/05/2021,09:03:38,25.06,37.00,97.80,52.40
05/05/2021,09:03:48,25.08,37.00,97.80,52.80
05/05/2021,09:03:58,25.00,37.40,98.00,52.60
05/05/2021,09:04:08,25.10,37.80,97.60,52.80
05/05/2021,09:04:18,25.00,37.80,97.60,52.40
05/05/2021,09:04:29,25.08,38.00,97.60,53.00
05/05/2021,09:04:39,25.00,38.00,97.80,52.60
05/05/2021,09:04:49,25.14,37.80,97.60,53.00
05/05/2021,09:04:59,25.04,38.00,97.40,53.00
05/05/2021,09:05:09,25.02,37.80,97.60,52.60
05/05/2021,09:05:19,25.10,38.00,97.40,52.60
05/05/2021,09:05:29,24.96,38.00,97.80,53.00
05/05/2021,09:05:39,25.06,38.00,97.80,53.00
05/05/2021,09:05:49,25.00,38.00,97.20,52.80
05/05/2021,09:05:59,25.16,38.00,97.40,52.80
05/05/2021,09:06:09,25.06,38.00,97.40,52.80
05/05/2021,09:06:19,25.20,38.00,97.80,52.60
05/05/2021,09:06:29,25.18,38.00,97.60,52.80
05/05/2021,09:06:39,25.02,38.00,98.00,52.80
05/05/2021,09:06:50,25.08,38.00,97.40,52.80
05/05/2021,09:07:00,25.12,37.80,97.20,53.00
05/05/2021,09:07:10,25.10,38.00,97.80,53.00
05/05/2021,09:07:20,25.16,37.80,97.20,53.00
05/05/2021,09:07:30,25.10,37.80,97.00,52.80
05/05/2021,09:07:40,25.00,37.80,98.00,52.80
05/05/2021,09:07:50,25.10,37.60,98.00,52.80
05/05/2021,09:08:00,24.92,37.60,97.60,53.00
05/05/2021,09:08:10,25.06,37.00,97.40,52.80
05/05/2021,09:08:20,25.22,37.20,97.60,53.00
05/05/2021,09:08:30,25.18,37.00,97.60,52.60
05/05/2021,09:08:40,25.16,37.00,97.80,52.80
05/05/2021,09:08:50,25.26,37.60,97.80,53.00
05/05/2021,09:09:01,25.00,37.40,98.00,53.00
05/05/2021,09:09:11,25.22,37.60,97.80,52.80
05/05/2021,09:09:21,25.08,37.80,98.00,53.00
05/05/2021,09:09:31,25.12,37.80,97.80,52.60
05/05/2021,09:09:41,25.10,38.00,97.80,52.80
05/05/2021,09:09:51,25.16,37.40,97.80,53.00
05/05/2021,09:10:01,25.18,37.20,97.80,52.80
05/05/2021,09:10:11,25.22,37.00,97.80,52.40
05/05/2021,09:10:21,25.16,37.00,98.00,52.60
05/05/2021,09:10:31,25.26,37.00,97.80,52.80
05/05/2021,09:10:41,25.24,37.00,98.00,52.80
05/05/2021,09:10:51,25.24,37.00,98.00,52.40
05/05/2021,09:11:01,25.18,37.00,97.40,52.80
